ID       ,Genero ,Casado ,Edad                ,Graduado ,Profesion        ,Experiencia laboral ,Gastoscore ,Family_Size ,anno_nacimiento      ,Generacion            ,Ingresos anuales brutos ,Provincia              ,Digital_encuesta ,Gasto_medio_mensual_cuota ,Abandono ,Dias_cliente          ,Campanna_anno
CLI7786  ,F      ,Si     ,0.8974358974358974  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.10256410256410575  ,Generacion Silenciosa ,0.19947439810105122     ,Sevilla                ,"0,876"          ,      0.11764705882352944 ,     1.0 ,0.3350877192982456    ,
CLI7787  ,F      ,Si     ,0.7307692307692307  ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.26923076923077005  ,Generacion X          ,0.6895218718209564      ,Ciudad Real            ,"1,717"          ,      0.11764705882352944 ,     1.0 ,0.1649122807017544    ,
CLI7788  ,M      ,Si     ,0.8974358974358974  ,No       ,Ejecutivo        ,+20annos            ,Bajo       ,      0.0   ,0.10256410256410575  ,Generacion Silenciosa ,0.2312733129874534      ,Segovia                ,"1,228"          ,      0.0                 ,     0.0 ,0.519298245614035     ,"0,5"
CLI7789  ,F      ,Si     ,0.28205128205128205 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.717948717948719    ,Millennials           ,0.9932689047134622      ,La Coruna              ,"0,939"          ,      0.11764705882352944 ,     0.0 ,0.37543859649122807   ,
CLI7790  ,F      ,No     ,0.34615384615384615 ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.0   ,0.6538461538461569   ,Generacion X          ,0.8614276025771448      ,Burgos                 ,"1,678"          ,      0.11764705882352944 ,     0.0 ,0.28771929824561404   ,
CLI7791  ,F      ,No     ,0.33333333333333337 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.6666666666666679   ,Generacion X          ,0.35115293319769414     ,Guadalajara            ,"0,759"          ,      0.11764705882352944 ,     0.0 ,0.7175438596491228    ,3
CLI7792  ,F      ,No     ,0.15384615384615385 ,No       ,Construccion     ,10-20annos          ,Bajo       ,      0.0   ,0.8461538461538467   ,Millennials           ,0.12765344184469313     ,Palencia               ,"1,905"          ,      0.0                 ,     1.0 ,0.5666666666666667    ,"0,5"
CLI7793  ,F      ,Si     ,0.28205128205128205 ,Si       ,Ingeniero        ,+20annos            ,Medio      ,      0.25  ,0.717948717948719    ,Millennials           ,0.661266531027467       ,Sevilla                ,"0,939"          ,      0.0                 ,     0.0 ,0.9491228070175438    ,4
CLI7794  ,F      ,No     ,0.28205128205128205 ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.25  ,0.717948717948719    ,Millennials           ,0.5864360800271278      ,Castellon              ,"2,02"           ,      0.0                 ,     1.0 ,0.17017543859649123   ,
CLI7795  ,F      ,No     ,0.2564102564102564  ,Si       ,Ingeniero        ,10-20annos          ,Bajo       ,      0.25  ,0.7435897435897445   ,Millennials           ,0.28922516107154966     ,Alava                  ,"1,698"          ,      0.0                 ,     0.0 ,0.8999999999999999    ,1
CLI7796  ,M      ,No     ,0.4871794871794872  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.5128205128205146   ,Generacion X          ,0.516522550016955       ,Zamora                 ,"0,681"          ,      0.11764705882352944 ,     1.0 ,0.23157894736842105   ,
CLI7797  ,M      ,No     ,0.10256410256410259 ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.0   ,0.8974358974358978   ,Millennials           ,0.056951508986096994    ,Gerona                 ,"1,305"          ,      0.0                 ,     0.0 ,0.8228070175438597    ,3
CLI7798  ,F      ,Si     ,0.5641025641025641  ,Si       ,Construccion     ,+20annos            ,Alto       ,      0.125 ,0.4358974358974379   ,Generacion X          ,0.6212868769074262      ,Lugo                   ,"1,482"          ,      0.11764705882352944 ,     0.0 ,0.8035087719298245    ,1
CLI7799  ,M      ,Si     ,0.47435897435897434 ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.375 ,0.5256410256410255   ,Generacion X          ,0.4708206171583588      ,Zamora                 ,"1,052"          ,      0.29411764705882354 ,     1.0 ,0.43157894736842106   ,
CLI7800  ,F      ,No     ,0.2564102564102564  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.0   ,0.7435897435897445   ,Millennials           ,0.3669294676161411      ,Segovia                ,"1,997"          ,      0.11764705882352944 ,     1.0 ,0.2192982456140351    ,
CLI7801  ,M      ,No     ,0.01282051282051283 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.875 ,0.987179487179489    ,Generacion Z          ,0.09487114276025771     ,Almeria                ,"2,961"          ,      0.0                 ,     1.0 ,0.5245614035087719    ,"0,5"
CLI7802  ,F      ,Si     ,0.6923076923076923  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.30769230769231015  ,Generacion X          ,0.5562224482875551      ,Badajoz                ,"1,697"          ,      0.11764705882352944 ,     0.0 ,0.787719298245614     ,1
CLI7803  ,M      ,No     ,0.17948717948717952 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.375 ,0.8205128205128212   ,Millennials           ,0.1464818582570363      ,Gerona                 ,"1,353"          ,      0.0                 ,     1.0 ,0.5508771929824561    ,"0,5"
CLI7804  ,F      ,No     ,0.14102564102564102 ,Si       ,Artista          ,<10annos            ,Bajo       ,      0.0   ,0.8589743589743613   ,Millennials           ,0.1459223465581553      ,Gerona                 ,"1,537"          ,      0.0                 ,     0.0 ,0.0736842105263158    ,
CLI7805  ,M      ,Si     ,0.6666666666666666  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.3333333333333357   ,Generacion X          ,0.20427263479145474     ,Zaragoza               ,"0,896"          ,      0.0                 ,     1.0 ,0.5771929824561403    ,"0,5"
CLI7806  ,F      ,Si     ,0.5897435897435898  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.41025641025641235  ,Generacion X          ,0.9261614106476772      ,Teruel                 ,"0,876"          ,      0.11764705882352944 ,     1.0 ,0.2543859649122807    ,
CLI7807  ,M      ,Si     ,0.7820512820512819  ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.21794871794871895  ,Generacion Silenciosa ,0.6416242794167515      ,Zamora                 ,"1,424"          ,      0.11764705882352944 ,     0.0 ,0.03333333333333333   ,
CLI7808  ,F      ,Si     ,0.47435897435897434 ,No       ,Ingeniero        ,+20annos            ,Medio      ,      0.375 ,0.5256410256410255   ,Generacion X          ,0.28533401152933197     ,Palencia               ,"1,717"          ,      0.0                 ,     0.0 ,0.8596491228070176    ,4
CLI7809  ,F      ,Si     ,0.6282051282051282  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.25  ,0.37179487179487225  ,Generacion X          ,0.8874872838250254      ,Badajoz                ,"15,215"         ,      0.29411764705882354 ,     1.0 ,0.4035087719298246    ,
CLI7810  ,F      ,No     ,0.0                 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,1.0                  ,Generacion Z          ,0.07591556459816887     ,Granada                ,"1,926"          ,      0.0                 ,     0.0 ,0.3719298245614035    ,
CLI7811  ,M      ,No     ,0.10256410256410259 ,No       ,Otros            ,<10annos            ,Bajo       ,      0.25  ,0.8974358974358978   ,Millennials           ,0.06772634791454732     ,Teruel                 ,"1,305"          ,      0.0                 ,     0.0 ,0.8333333333333333    ,4
CLI7812  ,F      ,Si     ,0.3205128205128205  ,Si       ,Ingeniero        ,+20annos            ,Medio      ,      0.25  ,0.6794871794871824   ,Generacion X          ,0.2909884706680231      ,La Coruna              ,"0,847"          ,      0.0                 ,     1.0 ,0.43157894736842106   ,
CLI7813  ,M      ,No     ,0.02564102564102566 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.9743589743589745   ,Generacion Z          ,0.09170057646659885     ,Segovia                ,"2,271"          ,      0.0                 ,     1.0 ,0.4578947368421053    ,
CLI7814  ,M      ,Si     ,0.7051282051282051  ,No       ,Otros            ,+20annos            ,Bajo       ,      0.0   ,0.2948717948717956   ,Generacion X          ,0.9273228212953544      ,Leon                   ,"0,994"          ,      0.5294117647058822  ,     1.0 ,0.19824561403508772   ,
CLI7815  ,M      ,Si     ,0.717948717948718   ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.2820512820512846   ,Generacion X          ,0.4048321464903358      ,Valladolid             ,"1,033"          ,      0.11764705882352944 ,     1.0 ,0.6105263157894737    ,3
CLI7816  ,M      ,No     ,0.17948717948717952 ,Si       ,Otros            ,10-20annos          ,Bajo       ,      0.5   ,0.8205128205128212   ,Millennials           ,0.13927602577144796     ,Soria                  ,"1,422"          ,      0.0                 ,     1.0 ,0.5017543859649123    ,"0,5"
CLI7817  ,F      ,No     ,0.34615384615384615 ,Si       ,Medico           ,+20annos            ,Bajo       ,      0.625 ,0.6538461538461569   ,Generacion X          ,0.7144455747711089      ,La Rioja               ,"1,424"          ,      0.0                 ,     1.0 ,0.5666666666666667    ,"0,5"
CLI7818  ,M      ,Si     ,0.6153846153846154  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.25  ,0.3846153846153868   ,Generacion X          ,0.4860037300779925      ,Madrid                 ,"1,287"          ,      0.29411764705882354 ,     0.0 ,0.7491228070175439    ,1
CLI7819  ,M      ,Si     ,0.33333333333333337 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6666666666666679   ,Generacion X          ,0.49986436080027125     ,Caceres                ,"1,424"          ,      0.11764705882352944 ,     0.0 ,0.3087719298245614    ,
CLI7820  ,M      ,No     ,0.10256410256410259 ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,0.8974358974358978   ,Millennials           ,0.13347744998304512     ,Zamora                 ,"1,098"          ,      0.0                 ,     0.0 ,0.11578947368421053   ,
CLI7821  ,M      ,No     ,0.0641025641025641  ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.5   ,0.9358974358974379   ,Generacion Z          ,0.08610545947778908     ,Sevilla                ,"2,754"          ,      0.0                 ,     0.0 ,0.5438596491228069    ,"0,5"
CLI7822  ,F      ,No     ,0.03846153846153849 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.5   ,0.9615384615384635   ,Generacion Z          ,0.07383011190233979     ,Zamora                 ,"1,374"          ,      0.0                 ,     0.0 ,0.14035087719298248   ,
CLI7823  ,F      ,No     ,0.3076923076923077  ,No       ,Negocios/empresa ,+20annos            ,Bajo       ,      0.0   ,0.6923076923076934   ,Generacion X          ,0.329128518141743       ,Pontevedra             ,"1,1"            ,      0.0                 ,     0.0 ,0.2578947368421053    ,
CLI7824  ,M      ,No     ,0.1282051282051282  ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.0   ,0.8717948717948723   ,Millennials           ,0.07688199389623601     ,Vizcaya                ,"1,629"          ,      0.0                 ,     0.0 ,0.7771929824561403    ,3
CLI7825  ,M      ,No     ,0.1923076923076923  ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.0   ,0.8076923076923102   ,Millennials           ,0.10008477449983047     ,La Coruna              ,"0,801"          ,      0.0                 ,     0.0 ,0.23333333333333334   ,
CLI7826  ,M      ,No     ,0.11538461538461542 ,Si       ,Artista          ,<10annos            ,Bajo       ,      0.0   ,0.8846153846153868   ,Millennials           ,0.1288487622923025      ,Albacete               ,"1,788"          ,      0.0                 ,     1.0 ,0.5964912280701754    ,3
CLI7827  ,M      ,No     ,0.1923076923076923  ,No       ,Ejecutivo        ,10-20annos          ,Bajo       ,      0.125 ,0.8076923076923102   ,Millennials           ,0.11878602916242795     ,Lugo                   ,"1,1"            ,      0.0                 ,     0.0 ,0.16842105263157894   ,
CLI7828  ,F      ,No     ,0.2948717948717948  ,No       ,Funcionario      ,+20annos            ,Bajo       ,      0.25  ,0.705128205128208    ,Millennials           ,0.8782214309935572      ,Barcelona              ,"1,468"          ,      0.0                 ,     0.0 ,0.887719298245614     ,4
CLI7829  ,M      ,Si     ,0.4358974358974359  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.5641025641025657   ,Generacion X          ,0.9496778569006443      ,La Rioja               ,"0,7"            ,      0.11764705882352944 ,     0.0 ,0.4964912280701755    ,"0,5"
CLI7830  ,F      ,Si     ,0.5769230769230769  ,No       ,Artista          ,+20annos            ,Medio      ,      0.375 ,0.42307692307692335  ,Generacion X          ,0.6889623601220753      ,Orense                 ,"0,681"          ,      0.0                 ,     0.0 ,0.5438596491228069    ,"0,5"
CLI7831  ,M      ,No     ,0.2948717948717948  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.375 ,0.705128205128208    ,Millennials           ,0.16414886402170226     ,Malaga                 ,"1,054"          ,      0.0                 ,     0.0 ,0.9824561403508772    ,4
CLI7832  ,F      ,Si     ,0.39743589743589747 ,Si       ,Negocios/empresa ,+20annos            ,Alto       ,      0.25  ,0.6025641025641058   ,Generacion X          ,0.11364021702271956     ,Madrid                 ,"1,737"          ,      0.0                 ,     0.0 ,0.1456140350877193    ,
CLI7833  ,F      ,Si     ,0.6153846153846154  ,Si       ,Medico           ,+20annos            ,Medio      ,      0.25  ,0.3846153846153868   ,Generacion X          ,0.8961851475076297      ,Leon                   ,"1,482"          ,      0.29411764705882354 ,     1.0 ,0.48771929824561405   ,"0,5"
CLI7834  ,F      ,Si     ,0.2564102564102564  ,Si       ,Construccion     ,10-20annos          ,Bajo       ,      0.125 ,0.7435897435897445   ,Millennials           ,0.649237029501526       ,La Coruna              ,"0,87"           ,      0.11764705882352944 ,     0.0 ,0.7999999999999999    ,3
CLI7835  ,F      ,Si     ,0.7307692307692307  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.26923076923077005  ,Generacion X          ,0.8440912173618176      ,Guipuzcoa              ,"1,052"          ,      0.11764705882352944 ,     0.0 ,0.38070175438596493   ,
CLI7836  ,F      ,Si     ,0.5641025641025641  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.4358974358974379   ,Generacion X          ,0.364844014920312       ,Soria                  ,"0,622"          ,      0.11764705882352944 ,     1.0 ,0.24736842105263157   ,
CLI7837  ,M      ,Si     ,0.2948717948717948  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.705128205128208    ,Millennials           ,0.16464055612071887     ,Malaga                 ,"1,537"          ,      0.0                 ,     0.0 ,0.650877192982456     ,1
CLI7838  ,F      ,Si     ,0.15384615384615385 ,Si       ,Ingeniero        ,10-20annos          ,Bajo       ,      0.125 ,0.8461538461538467   ,Millennials           ,0.16539504916920988     ,Valencia               ,"1,077"          ,      0.0                 ,     0.0 ,0.23157894736842105   ,
CLI7839  ,M      ,Si     ,0.5641025641025641  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.4358974358974379   ,Generacion X          ,0.4032299084435402      ,Guadalajara            ,"15,215"         ,      0.11764705882352944 ,     0.0 ,0.6298245614035087    ,1
CLI7840  ,F      ,Si     ,0.34615384615384615 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6538461538461569   ,Generacion X          ,0.5539759240420481      ,Guipuzcoa              ,"1,482"          ,      0.11764705882352944 ,     0.0 ,0.5473684210526315    ,"0,5"
CLI7841  ,F      ,Si     ,0.6794871794871795  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.32051282051282115  ,Generacion X          ,0.20417090539165822     ,Cordoba                ,"0,7"            ,      0.11764705882352944 ,     0.0 ,0.743859649122807     ,3
CLI7842  ,M      ,Si     ,0.3076923076923077  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6923076923076934   ,Generacion X          ,0.9451000339098001      ,Leon                   ,"2,043"          ,      0.11764705882352944 ,     1.0 ,0.4789473684210526    ,"0,5"
CLI7843  ,M      ,Si     ,0.2435897435897436  ,Si       ,Otros            ,10-20annos          ,Bajo       ,      0.125 ,0.756410256410259    ,Millennials           ,0.10491692099016617     ,Toledo                 ,"0,732"          ,      0.0                 ,     0.0 ,0.5614035087719298    ,"0,5"
CLI7844  ,M      ,No     ,0.20512820512820512 ,No       ,Ingeniero        ,10-20annos          ,Bajo       ,      0.375 ,0.7948717948717956   ,Millennials           ,0.14709223465581553     ,La Coruna              ,"1,353"          ,      0.0                 ,     0.0 ,0.9543859649122807    ,4
CLI7845  ,M      ,Si     ,0.5256410256410257  ,Si       ,Otros            ,+20annos            ,Medio      ,      0.125 ,0.47435897435897445  ,Generacion X          ,0.3997795863004408      ,Huelva                 ,"1,365"          ,      0.11764705882352944 ,     0.0 ,0.5543859649122806    ,"0,5"
CLI7846  ,M      ,Si     ,0.14102564102564102 ,Si       ,Funcionario      ,<10annos            ,Alto       ,      0.125 ,0.8589743589743613   ,Millennials           ,0.09665988470668024     ,Malaga                 ,"1,698"          ,      0.0                 ,     1.0 ,0.41228070175438597   ,
CLI7847  ,F      ,No     ,0.01282051282051283 ,No       ,Medico           ,<10annos            ,Bajo       ,      0.125 ,0.987179487179489    ,Generacion Z          ,0.004187860291624282    ,Jaen                   ,"1,788"          ,      0.0                 ,     0.0 ,0.34210526315789475   ,
CLI7848  ,F      ,No     ,0.14102564102564102 ,Si       ,Artista          ,<10annos            ,Bajo       ,      0.375 ,0.8589743589743613   ,Millennials           ,0.06763309596473382     ,Valladolid             ,"2,02"           ,      0.0                 ,     0.0 ,0.10526315789473684   ,
CLI7849  ,F      ,Si     ,0.3076923076923077  ,No       ,Medico           ,+20annos            ,Medio      ,      0.125 ,0.6923076923076934   ,Generacion X          ,0.4310783316378433      ,Valladolid             ,"0,939"          ,      0.0                 ,     0.0 ,0.07894736842105263   ,
CLI7850  ,F      ,Si     ,0.7692307692307692  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.2307692307692335   ,Generacion Silenciosa ,0.13271447948457105     ,Teruel                 ,"1,697"          ,      0.0                 ,     0.0 ,0.38070175438596493   ,
CLI7851  ,M      ,Si     ,0.6794871794871795  ,No       ,Negocios/empresa ,+20annos            ,Bajo       ,      0.375 ,0.32051282051282115  ,Generacion X          ,0.5053577483892846      ,Gerona                 ,"1,502"          ,      0.0                 ,     0.0 ,0.4789473684210526    ,"0,5"
CLI7852  ,M      ,Si     ,0.2435897435897436  ,No       ,Ingeniero        ,10-20annos          ,Medio      ,      0.75  ,0.756410256410259    ,Millennials           ,0.14154798236690405     ,Pontevedra             ,"1,583"          ,      0.0                 ,     0.0 ,0.5403508771929824    ,"0,5"
CLI7853  ,M      ,Si     ,0.20512820512820512 ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.125 ,0.7948717948717956   ,Millennials           ,0.13604611732790778     ,Santa Cruz de Tenerife ,"0,755"          ,      0.0                 ,     0.0 ,0.13508771929824562   ,
CLI7854  ,M      ,Si     ,0.5897435897435898  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.41025641025641235  ,Generacion X          ,0.3651576805696847      ,Avila                  ,"1,502"          ,      0.11764705882352944 ,     0.0 ,0.5473684210526315    ,"0,5"
CLI7855  ,F      ,No     ,0.01282051282051283 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.987179487179489    ,Generacion Z          ,0.056993896236012226    ,Alicante               ,"1,098"          ,      0.0                 ,     0.0 ,0.4228070175438597    ,
CLI7856  ,F      ,Si     ,0.46153846153846156 ,Si       ,Medico           ,+20annos            ,Medio      ,      0.25  ,0.5384615384615401   ,Generacion X          ,0.8301034248897932      ,Albacete               ,"0,622"          ,      0.29411764705882354 ,     1.0 ,0.1368421052631579    ,
CLI7857  ,M      ,Si     ,0.14102564102564102 ,No       ,Ejecutivo        ,<10annos            ,Alto       ,      0.25  ,0.8589743589743613   ,Millennials           ,0.059240420481519174    ,Navarra                ,"1,836"          ,      0.0                 ,     0.0 ,0.6964912280701754    ,3
CLI7858  ,M      ,Si     ,0.9487179487179487  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.05128205128205465  ,Generacion Silenciosa ,0.44710071210579855     ,Salamanca              ,"1,619"          ,      0.11764705882352944 ,     0.0 ,0.9877192982456141    ,1
CLI7859  ,M      ,Si     ,0.47435897435897434 ,Si       ,Otros            ,+20annos            ,Medio      ,      0.5   ,0.5256410256410255   ,Generacion X          ,0.5963970837572059      ,Santa Cruz de Tenerife ,"1,737"          ,      0.0                 ,     1.0 ,0.6157894736842104    ,3
CLI7860  ,F      ,Si     ,0.5256410256410257  ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.0   ,0.47435897435897445  ,Generacion X          ,0.6666242794167514      ,Zaragoza               ,"1,639"          ,      0.11764705882352944 ,     0.0 ,0.4543859649122807    ,
CLI7861  ,M      ,No     ,0.16666666666666669 ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.5   ,0.8333333333333357   ,Millennials           ,0.05322143099355714     ,Cordoba                ,"1,836"          ,      0.0                 ,     0.0 ,0.41228070175438597   ,
CLI7862  ,F      ,Si     ,0.5897435897435898  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.41025641025641235  ,Generacion X          ,0.1645981688708037      ,Almeria                ,"1,482"          ,      0.0                 ,     0.0 ,0.1385964912280702    ,
CLI7863  ,F      ,Si     ,0.3205128205128205  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.5   ,0.6794871794871824   ,Generacion X          ,0.48899626992200745     ,Palencia               ,"1,997"          ,      0.0                 ,     0.0 ,0.6017543859649123    ,1
CLI7864  ,M      ,Si     ,0.2435897435897436  ,Si       ,Artista          ,10-20annos          ,Medio      ,      0.125 ,0.756410256410259    ,Millennials           ,0.09358257036283488     ,Granada                ,"1,56"           ,      0.0                 ,     1.0 ,0.5561403508771929    ,"0,5"
CLI7865  ,F      ,No     ,0.0641025641025641  ,No       ,Negocios/empresa ,<10annos            ,Bajo       ,      0.375 ,0.9358974358974379   ,Generacion Z          ,0.13549508307900984     ,Castellon              ,"2,168"          ,      0.0                 ,     0.0 ,0.5298245614035088    ,"0,5"
CLI7866  ,M      ,Si     ,0.9871794871794872  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.012820512820514551 ,Generacion Silenciosa ,0.5445150898609699      ,Ceuta                  ,"1,482"          ,      0.11764705882352944 ,     0.0 ,0.08596491228070177   ,
CLI7867  ,M      ,No     ,0.01282051282051283 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.987179487179489    ,Generacion Z          ,0.09148016276703969     ,Albacete               ,"1,892"          ,      0.0                 ,     0.0 ,0.631578947368421     ,3
CLI7868  ,M      ,Si     ,0.9871794871794872  ,Si       ,Negocios/empresa ,+20annos            ,Alto       ,      0.125 ,0.012820512820514551 ,Generacion Silenciosa ,0.6233553747032892      ,Segovia                ,"1,189"          ,      0.11764705882352944 ,     1.0 ,0.507017543859649     ,"0,5"
CLI7869  ,M      ,Si     ,0.3205128205128205  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.6794871794871824   ,Generacion X          ,0.5067395727365209      ,Tarragona              ,"1,376"          ,      0.11764705882352944 ,     0.0 ,0.775438596491228     ,1
CLI7870  ,M      ,Si     ,0.16666666666666669 ,No       ,Funcionario      ,10-20annos          ,Medio      ,      0.375 ,0.8333333333333357   ,Millennials           ,0.08580874872838251     ,Zamora                 ,"1,652"          ,      0.0                 ,     1.0 ,0.2719298245614035    ,
CLI7871  ,M      ,Si     ,0.39743589743589747 ,No       ,Artista          ,+20annos            ,Bajo       ,      0.375 ,0.6025641025641058   ,Generacion X          ,0.15033909799932182     ,Madrid                 ,"1,717"          ,      0.0                 ,     0.0 ,0.2912280701754386    ,
CLI7872  ,F      ,No     ,0.1282051282051282  ,No       ,Servicios        ,<10annos            ,Bajo       ,      0.25  ,0.8717948717948723   ,Millennials           ,0.07043065445913871     ,Guipuzcoa              ,"0,778"          ,      0.0                 ,     1.0 ,0.4263157894736842    ,
CLI7873  ,F      ,Si     ,0.7820512820512819  ,No       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.21794871794871895  ,Generacion Silenciosa ,0.1537385554425229      ,Alava                  ,"1,013"          ,      0.0                 ,     0.0 ,0.6859649122807017    ,3
CLI7874  ,F      ,No     ,0.14102564102564102 ,No       ,Construccion     ,<10annos            ,Bajo       ,      0.0   ,0.8589743589743613   ,Millennials           ,0.09476941336046119     ,Ciudad Real            ,"0,663"          ,      0.0                 ,     0.0 ,0.8964912280701754    ,4
CLI7875  ,F      ,No     ,0.15384615384615385 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.375 ,0.8461538461538467   ,Millennials           ,0.10777382163445237     ,Alava                  ,"1,399"          ,      0.0                 ,     0.0 ,0.46315789473684216   ,
CLI7876  ,F      ,No     ,0.2435897435897436  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.0   ,0.756410256410259    ,Millennials           ,0.056485249237029495    ,Zamora                 ,"1,859"          ,      0.0                 ,     0.0 ,0.0543859649122807    ,
CLI7877  ,F      ,Si     ,0.2435897435897436  ,Si       ,Construccion     ,10-20annos          ,Medio      ,      0.125 ,0.756410256410259    ,Millennials           ,0.11014750762970499     ,Madrid                 ,"1,652"          ,      0.0                 ,     1.0 ,0.3175438596491228    ,
CLI7878  ,F      ,No     ,0.28205128205128205 ,Si       ,Construccion     ,+20annos            ,Bajo       ,      0.375 ,0.717948717948719    ,Millennials           ,0.2578331637843337      ,Murcia                 ,"0,663"          ,      0.0                 ,     0.0 ,0.9999999999999999    ,4
CLI7879  ,F      ,Si     ,0.42307692307692313 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.75  ,0.5769230769230802   ,Generacion X          ,0.11686164801627671     ,Almeria                ,"1,267"          ,      0.0                 ,     1.0 ,0.16842105263157894   ,
CLI7880  ,M      ,Si     ,0.6282051282051282  ,No       ,Ejecutivo        ,+20annos            ,Alto       ,      0.25  ,0.37179487179487225  ,Generacion X          ,0.21562394031875215     ,Jaen                   ,"1,326"          ,      0.0                 ,     1.0 ,0.5649122807017544    ,"0,5"
CLI7881  ,F      ,No     ,0.3076923076923077  ,Si       ,Construccion     ,+20annos            ,Bajo       ,      0.0   ,0.6923076923076934   ,Generacion X          ,0.44509155645981696     ,Malaga                 ,"1,951"          ,      0.11764705882352944 ,     1.0 ,0.507017543859649     ,"0,5"
CLI7882  ,M      ,Si     ,0.8205128205128205  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.1794871794871824   ,Generacion Silenciosa ,0.491353001017294       ,Navarra                ,"0,837"          ,      0.11764705882352944 ,     0.0 ,0.1929824561403509    ,
CLI7883  ,F      ,Si     ,0.4487179487179487  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.5512820512820511   ,Generacion X          ,0.6681078331637844      ,Palencia               ,"1,737"          ,      0.11764705882352944 ,     0.0 ,0.7280701754385964    ,1
CLI7884  ,F      ,Si     ,0.9743589743589745  ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.125 ,0.02564102564102555  ,Generacion Silenciosa ,0.7386232621227535      ,Toledo                 ,"0,935"          ,      0.11764705882352944 ,     0.0 ,0.5456140350877192    ,"0,5"
CLI7885  ,M      ,Si     ,0.6153846153846154  ,No       ,Ingeniero        ,+20annos            ,Bajo       ,      0.5   ,0.3846153846153868   ,Generacion X          ,0.8324347236351306      ,Leon                   ,"1,072"          ,      0.0                 ,     0.0 ,0.8157894736842105    ,3
CLI7886  ,M      ,Si     ,0.28205128205128205 ,Si       ,Otros            ,+20annos            ,Medio      ,      0.375 ,0.717948717948719    ,Millennials           ,0.4380722278738555      ,Burgos                 ,"1,537"          ,      0.0                 ,     0.0 ,0.6614035087719298    ,3
